id,sea_age,date,datetime,length,sst,d18O.pdb,lat,lon
2009M116,MSW,2009-01-24,76359,65.70498,NA,NA,NA,NA
2009M116,MSW,2009-01-25,76360,65.74296,NA,NA,NA,NA
2009M116,MSW,2009-01-26,76361,65.78094,NA,NA,NA,NA
2009M116,MSW,2009-01-27,76362,65.81892,NA,NA,NA,NA
2009M116,MSW,2009-01-28,76363,65.8569,NA,NA,NA,NA
2009M116,MSW,2009-01-29,76364,65.89488,NA,NA,NA,NA
2009M116,MSW,2009-01-30,76365,65.93286,NA,NA,NA,NA
2009M116,MSW,2009-01-31,76366,65.97084,NA,NA,NA,NA
2009M116,MSW,2009-02-01,76367,66.00882,NA,NA,NA,NA
2009M116,MSW,2009-02-02,76368,66.0468,NA,NA,NA,NA
2009M116,MSW,2009-02-03,76369,66.08478,NA,NA,NA,NA
2009M116,MSW,2009-02-04,76370,66.12276,NA,NA,NA,NA
2009M116,MSW,2009-02-05,76371,66.16074,NA,NA,NA,NA
2009M116,MSW,2009-02-06,76372,66.19872,NA,NA,NA,NA
2009M116,MSW,2009-02-07,76373,66.23578,NA,NA,NA,NA
2009M116,MSW,2009-02-08,76374,66.27275,NA,NA,NA,NA
2009M116,MSW,2009-02-09,76375,66.30972,NA,NA,NA,NA
2009M116,MSW,2009-02-10,76376,66.34668,NA,NA,NA,NA
2009M116,MSW,2009-02-11,76377,66.38365,3.560489184,0.744640925,NA,NA
2009M116,MSW,2009-02-12,76378,66.42061,NA,NA,NA,NA
2009M116,MSW,2009-02-13,76379,66.45758,NA,NA,NA,NA
2009M116,MSW,2009-02-14,76380,66.49455,NA,NA,NA,NA
2009M116,MSW,2009-02-15,76381,66.53151,NA,NA,NA,NA
2009M116,MSW,2009-02-16,76382,66.56848,NA,NA,NA,NA
2009M116,MSW,2009-02-17,76383,66.60544,NA,NA,NA,NA
2009M116,MSW,2009-02-18,76384,66.64241,NA,NA,NA,NA
2009M116,MSW,2009-02-19,76385,66.67938,NA,NA,NA,NA
2009M116,MSW,2009-02-20,76386,66.71634,NA,NA,NA,NA
2009M116,MSW,2009-02-21,76387,66.75331,NA,NA,NA,NA
2009M116,MSW,2009-02-22,76388,66.79027,NA,NA,NA,NA
2009M116,MSW,2009-02-23,76389,66.82724,NA,NA,NA,NA
2009M116,MSW,2009-02-24,76390,66.86421,NA,NA,NA,NA
2009M116,MSW,2009-02-25,76391,66.90117,NA,NA,NA,NA
2009M116,MSW,2009-02-26,76392,66.93814,NA,NA,NA,NA
2009M116,MSW,2009-02-27,76393,66.974,NA,NA,NA,NA
2009M116,MSW,2009-02-28,76394,67.00984,NA,NA,NA,NA
2009M116,MSW,2009-03-01,76395,67.04568,NA,NA,NA,NA
2009M116,MSW,2009-03-02,76396,67.08152,NA,NA,NA,NA
2009M116,MSW,2009-03-03,76397,67.11736,NA,NA,NA,NA
2009M116,MSW,2009-03-04,76398,67.1532,NA,NA,NA,NA
2009M116,MSW,2009-03-05,76399,67.18904,NA,NA,NA,NA
2009M116,MSW,2009-03-06,76400,67.22488,NA,NA,NA,NA
2009M116,MSW,2009-03-07,76401,67.26072,NA,NA,NA,NA
2009M116,MSW,2009-03-08,76402,67.29656,NA,NA,NA,NA
2009M116,MSW,2009-03-09,76403,67.3324,NA,NA,NA,NA
2009M116,MSW,2009-03-10,76404,67.36825,NA,NA,NA,NA
2009M116,MSW,2009-03-11,76405,67.40409,NA,NA,NA,NA
2009M116,MSW,2009-03-12,76406,67.43993,NA,NA,NA,NA
2009M116,MSW,2009-03-13,76407,67.47577,NA,NA,NA,NA
2009M116,MSW,2009-03-14,76408,67.51161,NA,NA,NA,NA
2009M116,MSW,2009-03-15,76409,67.54745,NA,NA,NA,NA
2009M116,MSW,2009-03-16,76410,67.58329,NA,NA,NA,NA
2009M116,MSW,2009-03-17,76411,67.61913,NA,NA,NA,NA
2009M116,MSW,2009-03-18,76412,67.65497,NA,NA,NA,NA
2009M116,MSW,2009-03-19,76413,67.69081,NA,NA,NA,NA
2009M116,MSW,2009-03-20,76414,67.72665,NA,NA,NA,NA
2009M116,MSW,2009-03-21,76415,67.76249,NA,NA,NA,NA
2009M116,MSW,2009-03-22,76416,67.79776,NA,NA,NA,NA
2009M116,MSW,2009-03-23,76417,67.83245,NA,NA,NA,NA
2009M116,MSW,2009-03-24,76418,67.86714,NA,NA,NA,NA
2009M116,MSW,2009-03-25,76419,67.90183,NA,NA,NA,NA
2009M116,MSW,2009-03-26,76420,67.93652,7.492569203,-0.160961107,NA,NA
2009M116,MSW,2009-03-27,76421,67.97121,NA,NA,NA,NA
2009M116,MSW,2009-03-28,76422,68.0059,NA,NA,NA,NA
2009M116,MSW,2009-03-29,76423,68.04059,NA,NA,NA,NA
2009M116,MSW,2009-03-30,76424,68.07528,NA,NA,NA,NA
2009M116,MSW,2009-03-31,76425,68.10996,NA,NA,NA,NA
2009M116,MSW,2009-04-01,76426,68.14465,NA,NA,NA,NA
2009M116,MSW,2009-04-02,76427,68.17934,NA,NA,NA,NA
2009M116,MSW,2009-04-03,76428,68.21403,NA,NA,NA,NA
2009M116,MSW,2009-04-04,76429,68.24872,NA,NA,NA,NA
2009M116,MSW,2009-04-05,76430,68.28341,NA,NA,NA,NA
2009M116,MSW,2009-04-06,76431,68.3181,NA,NA,NA,NA
2009M116,MSW,2009-04-07,76432,68.35279,NA,NA,NA,NA
2009M116,MSW,2009-04-08,76433,68.38748,NA,NA,NA,NA
2009M116,MSW,2009-04-09,76434,68.42217,NA,NA,NA,NA
2009M116,MSW,2009-04-10,76435,68.45685,NA,NA,NA,NA
2009M116,MSW,2009-04-11,76436,68.49154,NA,NA,NA,NA
2009M116,MSW,2009-04-12,76437,68.52623,NA,NA,NA,NA
2009M116,MSW,2009-04-13,76438,68.56092,NA,NA,NA,NA
2009M116,MSW,2009-04-14,76439,68.59561,NA,NA,NA,NA
2009M116,MSW,2009-04-15,76440,68.63005,NA,NA,NA,NA
2009M116,MSW,2009-04-16,76441,68.66364,NA,NA,NA,NA
2009M116,MSW,2009-04-17,76442,68.69722,NA,NA,NA,NA
2009M116,MSW,2009-04-18,76443,68.73081,NA,NA,NA,NA
2009M116,MSW,2009-04-19,76444,68.7644,NA,NA,NA,NA
2009M116,MSW,2009-04-20,76445,68.79798,NA,NA,NA,NA
2009M116,MSW,2009-04-21,76446,68.83157,NA,NA,NA,NA
2009M116,MSW,2009-04-22,76447,68.86515,NA,NA,NA,NA
2009M116,MSW,2009-04-23,76448,68.89874,NA,NA,NA,NA
2009M116,MSW,2009-04-24,76449,68.93233,NA,NA,NA,NA
2009M116,MSW,2009-04-25,76450,68.96591,NA,NA,NA,NA
2009M116,MSW,2009-04-26,76451,68.9995,NA,NA,NA,NA
2009M116,MSW,2009-04-27,76452,69.03309,NA,NA,NA,NA
2009M116,MSW,2009-04-28,76453,69.06667,NA,NA,NA,NA
2009M116,MSW,2009-04-29,76454,69.10026,NA,NA,NA,NA
2009M116,MSW,2009-04-30,76455,69.13385,NA,NA,NA,NA
2009M116,MSW,2009-05-01,76456,69.16743,NA,NA,NA,NA
2009M116,MSW,2009-05-02,76457,69.20102,NA,NA,NA,NA
2009M116,MSW,2009-05-03,76458,69.23461,NA,NA,NA,NA
2009M116,MSW,2009-05-04,76459,69.26819,NA,NA,NA,NA
2009M116,MSW,2009-05-05,76460,69.30178,NA,NA,NA,NA
2009M116,MSW,2009-05-06,76461,69.33536,NA,NA,NA,NA
2009M116,MSW,2009-05-07,76462,69.36895,NA,NA,NA,NA
2009M116,MSW,2009-05-08,76463,69.40254,NA,NA,NA,NA
2009M116,MSW,2009-05-09,76464,69.43612,NA,NA,NA,NA
2009M116,MSW,2009-05-10,76465,69.46954,NA,NA,NA,NA
2009M116,MSW,2009-05-11,76466,69.50207,NA,NA,NA,NA
2009M116,MSW,2009-05-12,76467,69.5346,9.072843194,-0.517582032,NA,NA
2009M116,MSW,2009-05-13,76468,69.56713,NA,NA,NA,NA
2009M116,MSW,2009-05-14,76469,69.59966,NA,NA,NA,NA
2009M116,MSW,2009-05-15,76470,69.63219,NA,NA,NA,NA
2009M116,MSW,2009-05-16,76471,69.66472,NA,NA,NA,NA
2009M116,MSW,2009-05-17,76472,69.69725,NA,NA,NA,NA
2009M116,MSW,2009-05-18,76473,69.72978,NA,NA,NA,NA
2009M116,MSW,2009-05-19,76474,69.76231,NA,NA,NA,NA
2009M116,MSW,2009-05-20,76475,69.79484,NA,NA,NA,NA
2009M116,MSW,2009-05-21,76476,69.82737,NA,NA,NA,NA
2009M116,MSW,2009-05-22,76477,69.8599,NA,NA,NA,NA
2009M116,MSW,2009-05-23,76478,69.89243,NA,NA,NA,NA
2009M116,MSW,2009-05-24,76479,69.92496,NA,NA,NA,NA
2009M116,MSW,2009-05-25,76480,69.95749,NA,NA,NA,NA
2009M116,MSW,2009-05-26,76481,69.99002,NA,NA,NA,NA
2009M116,MSW,2009-05-27,76482,70.02256,NA,NA,NA,NA
2009M116,MSW,2009-05-28,76483,70.05509,NA,NA,NA,NA
2009M116,MSW,2009-05-29,76484,70.08762,NA,NA,NA,NA
2009M116,MSW,2009-05-30,76485,70.12015,NA,NA,NA,NA
2009M116,MSW,2009-05-31,76486,70.15268,NA,NA,NA,NA
2009M116,MSW,2009-06-01,76487,70.18521,NA,NA,NA,NA
2009M116,MSW,2009-06-02,76488,70.21774,NA,NA,NA,NA
2009M116,MSW,2009-06-03,76489,70.25027,NA,NA,NA,NA
2009M116,MSW,2009-06-04,76490,70.2828,NA,NA,NA,NA
2009M116,MSW,2009-06-05,76491,70.31507,NA,NA,NA,NA
2009M116,MSW,2009-06-06,76492,70.34671,NA,NA,NA,NA
2009M116,MSW,2009-06-07,76493,70.37836,NA,NA,NA,NA
2009M116,MSW,2009-06-08,76494,70.41,NA,NA,NA,NA
2009M116,MSW,2009-06-09,76495,70.44164,NA,NA,NA,NA
2009M116,MSW,2009-06-10,76496,70.47329,NA,NA,NA,NA
2009M116,MSW,2009-06-11,76497,70.50493,NA,NA,NA,NA
2009M116,MSW,2009-06-12,76498,70.53657,NA,NA,NA,NA
2009M116,MSW,2009-06-13,76499,70.56821,NA,NA,NA,NA
2009M116,MSW,2009-06-14,76500,70.59986,NA,NA,NA,NA
2009M116,MSW,2009-06-15,76501,70.6315,NA,NA,NA,NA
2009M116,MSW,2009-06-16,76502,70.66314,NA,NA,NA,NA
2009M116,MSW,2009-06-17,76503,70.69478,NA,NA,NA,NA
2009M116,MSW,2009-06-18,76504,70.72643,NA,NA,NA,NA
2009M116,MSW,2009-06-19,76505,70.75807,NA,NA,NA,NA
2009M116,MSW,2009-06-20,76506,70.78971,NA,NA,NA,NA
2009M116,MSW,2009-06-21,76507,70.82136,NA,NA,NA,NA
2009M116,MSW,2009-06-22,76508,70.853,NA,NA,NA,NA
2009M116,MSW,2009-06-23,76509,70.88464,NA,NA,NA,NA
2009M116,MSW,2009-06-24,76510,70.91628,NA,NA,NA,NA
2009M116,MSW,2009-06-25,76511,70.94768,NA,NA,NA,NA
2009M116,MSW,2009-06-26,76512,70.97859,NA,NA,NA,NA
2009M116,MSW,2009-06-27,76513,71.0095,NA,NA,NA,NA
2009M116,MSW,2009-06-28,76514,71.04041,NA,NA,NA,NA
2009M116,MSW,2009-06-29,76515,71.07131,NA,NA,NA,NA
2009M116,MSW,2009-06-30,76516,71.10222,NA,NA,NA,NA
2009M116,MSW,2009-07-01,76517,71.13313,10.28151746,-0.787575327,NA,NA
2009M116,MSW,2009-07-02,76518,71.16404,NA,NA,NA,NA
2009M116,MSW,2009-07-03,76519,71.19494,NA,NA,NA,NA
2009M116,MSW,2009-07-04,76520,71.22585,NA,NA,NA,NA
2009M116,MSW,2009-07-05,76521,71.25676,NA,NA,NA,NA
2009M116,MSW,2009-07-06,76522,71.28767,NA,NA,NA,NA
2009M116,MSW,2009-07-07,76523,71.31857,NA,NA,NA,NA
2009M116,MSW,2009-07-08,76524,71.34948,NA,NA,NA,NA
2009M116,MSW,2009-07-09,76525,71.38039,NA,NA,NA,NA
2009M116,MSW,2009-07-10,76526,71.4113,NA,NA,NA,NA
2009M116,MSW,2009-07-11,76527,71.4422,NA,NA,NA,NA
2009M116,MSW,2009-07-12,76528,71.47311,NA,NA,NA,NA
2009M116,MSW,2009-07-13,76529,71.50402,NA,NA,NA,NA
2009M116,MSW,2009-07-14,76530,71.53493,NA,NA,NA,NA
2009M116,MSW,2009-07-15,76531,71.56583,NA,NA,NA,NA
2009M116,MSW,2009-07-16,76532,71.59609,NA,NA,NA,NA
2009M116,MSW,2009-07-17,76533,71.62629,NA,NA,NA,NA
2009M116,MSW,2009-07-18,76534,71.65649,NA,NA,NA,NA
2009M116,MSW,2009-07-19,76535,71.68668,NA,NA,NA,NA
2009M116,MSW,2009-07-20,76536,71.71688,NA,NA,NA,NA
2009M116,MSW,2009-07-21,76537,71.74707,NA,NA,NA,NA
2009M116,MSW,2009-07-22,76538,71.77727,NA,NA,NA,NA
2009M116,MSW,2009-07-23,76539,71.80746,NA,NA,NA,NA
2009M116,MSW,2009-07-24,76540,71.83766,NA,NA,NA,NA
2009M116,MSW,2009-07-25,76541,71.86785,NA,NA,NA,NA
2009M116,MSW,2009-07-26,76542,71.89805,NA,NA,NA,NA
2009M116,MSW,2009-07-27,76543,71.92824,NA,NA,NA,NA
2009M116,MSW,2009-07-28,76544,71.95844,NA,NA,NA,NA
2009M116,MSW,2009-07-29,76545,71.98863,NA,NA,NA,NA
2009M116,MSW,2009-07-30,76546,72.01883,NA,NA,NA,NA
2009M116,MSW,2009-07-31,76547,72.04902,NA,NA,NA,NA
2009M116,MSW,2009-08-01,76548,72.07922,NA,NA,NA,NA
2009M116,MSW,2009-08-02,76549,72.10941,NA,NA,NA,NA
2009M116,MSW,2009-08-03,76550,72.13961,NA,NA,NA,NA
2009M116,MSW,2009-08-04,76551,72.1698,NA,NA,NA,NA
2009M116,MSW,2009-08-05,76552,72.2,NA,NA,58.56,-3.92
